index,best,m0,m1,m2,m3
3301,2,False,False,True,False
3302,3,False,False,False,True
3303,1,False,True,False,False
3304,1,False,True,False,False
3305,1,False,True,False,False
3306,3,False,False,False,True
3307,1,False,True,False,False
3308,2,False,False,True,False
3309,2,False,False,True,False
3310,1,False,True,False,False
3311,3,False,False,False,True
3312,1,False,True,False,False
3313,2,False,False,True,False
3314,1,False,True,False,False
3315,1,False,True,False,False
3316,3,False,False,False,True
3317,1,False,True,False,False
3318,1,False,True,False,False
3319,3,False,False,False,True
3320,3,False,False,False,True
3321,1,False,True,False,False
3322,3,False,False,False,True
3323,1,False,True,False,False
3324,3,False,False,False,True
3325,2,False,False,True,False
3326,3,False,False,False,True
3327,1,False,True,False,False
3328,3,False,False,False,True
3329,2,False,False,True,False
3330,2,False,False,True,False
3331,3,False,False,False,True
3332,3,False,False,False,True
3333,3,False,False,False,True
3334,1,False,True,False,False
3335,1,False,True,False,False
3336,1,False,True,False,False
3337,3,False,False,False,True
3338,3,False,False,False,True
3339,1,False,True,False,False
3340,1,False,True,False,False
3341,1,False,True,False,False
3342,2,False,False,True,False
3343,1,False,True,False,False
3344,1,False,True,False,False
3345,1,False,True,False,False
3346,2,False,False,True,False
3347,3,False,False,False,True
3348,1,False,True,False,False
3349,3,False,False,False,True
3350,1,False,True,False,False
3351,2,False,False,True,False
3352,2,False,False,False,False
3353,0,True,False,False,False
3354,2,False,False,True,False
3355,1,False,True,False,False
3356,1,False,True,False,False
3357,3,False,False,False,True
3358,3,False,False,False,True
3359,2,False,False,True,False
3360,3,False,False,False,True
3361,2,False,False,True,False
3362,3,False,False,False,True
3363,1,False,True,False,False
3364,1,False,True,False,False
3365,2,False,False,True,False
3366,1,False,True,False,False
3367,3,False,False,False,True
3368,2,False,False,True,False
3369,1,False,True,False,False
3370,3,False,False,False,True
3371,1,False,True,False,False
3372,1,False,True,False,False
3373,3,False,False,False,True
3374,1,False,True,False,False
3375,2,False,False,True,False
3376,1,False,True,False,False
3377,1,False,True,False,False
3378,1,False,True,False,False
3379,3,False,False,False,True
3380,2,False,False,True,False
3381,1,False,True,False,False
3382,3,False,False,False,True
3383,1,False,True,False,False
3384,2,False,False,True,False
3385,1,False,True,False,False
3386,1,False,True,False,False
3387,1,False,True,False,False
3388,3,False,False,False,True
3389,1,False,True,False,False
3390,1,False,True,False,False
3391,1,False,True,False,False
3392,3,False,False,False,True
3393,3,False,False,False,True
3394,3,False,False,False,True
3395,1,False,True,False,False
3396,3,False,False,False,True
3397,1,False,True,False,False
3398,3,False,False,False,True
3399,1,False,True,False,False
3400,2,False,False,True,False
3401,1,False,True,False,False
3402,1,False,True,False,False
3403,3,False,False,False,True
3404,1,False,True,False,False
3405,2,False,False,True,False
3406,1,False,True,False,False
3407,2,False,False,True,False
3408,3,False,False,False,True
3409,3,False,False,False,True
3410,3,False,False,False,True
3411,1,False,True,False,False
3412,1,False,True,False,False
3413,3,False,False,False,True
3414,2,False,False,True,False
3415,2,False,False,True,False
3416,3,False,False,False,True
3417,2,False,False,True,False
3418,3,False,False,False,True
3419,1,False,True,False,False
3420,1,False,True,False,False
3421,3,False,False,False,True
3422,1,False,True,False,False
3423,2,False,False,True,False
3424,1,False,True,False,False
3425,3,False,False,False,True
3426,1,False,True,False,False
3427,2,False,False,True,False
3428,1,False,True,False,False
3429,1,False,True,False,False
3430,1,False,True,False,False
3431,2,False,False,True,False
3432,1,False,True,False,False
3433,1,False,True,False,False
3434,1,False,True,False,False
3435,3,False,False,False,True
3436,1,False,True,False,False
3437,3,False,False,False,True
3438,2,False,False,True,False
3439,2,False,False,True,False
3440,1,False,True,False,False
3441,1,False,True,False,False
3442,3,False,False,False,True
3443,1,False,True,False,False
3444,3,False,False,False,True
3445,1,False,True,False,False
3446,1,False,True,False,False
3447,3,False,False,False,True
3448,1,False,True,False,False
3449,3,False,False,False,True
3450,1,False,True,False,False
3451,3,False,False,False,True
3452,2,False,False,True,False
3453,3,False,False,False,True
3454,1,False,True,False,False
3455,3,False,False,False,True
3456,3,False,False,False,True
3457,3,False,False,False,True
3458,1,False,True,False,False
3459,3,False,False,False,True
3460,1,False,True,False,False
3461,1,False,True,False,False
3462,3,False,False,False,True
3463,1,False,True,False,False
3464,2,False,False,True,False
3465,1,False,True,False,False
3466,3,False,False,False,True
3467,1,False,True,False,False
3468,2,False,False,True,False
3469,1,False,True,False,False
3470,1,False,True,False,False
3471,1,False,True,False,False
3472,3,False,False,False,True
3473,2,False,False,True,False
3474,3,False,False,False,True
3475,3,False,False,False,True
3476,1,False,True,False,False
3477,3,False,False,False,True
3478,3,False,False,False,True
3479,1,False,True,False,False
3480,1,False,True,False,False
3481,3,False,False,False,True
3482,1,False,True,False,False
3483,2,False,False,True,False
3484,1,False,True,False,False
3485,1,False,True,False,False
3486,1,False,True,False,False
3487,1,False,True,False,False
3488,3,False,False,False,True
3489,1,False,True,False,False
3490,2,False,False,True,False
3491,1,False,True,False,False
3492,1,False,True,False,False
3493,1,False,True,False,False
3494,3,False,False,False,True
3495,1,False,True,False,False
3496,1,False,True,False,False
3497,1,False,True,False,False
3498,3,False,False,False,True
3499,3,False,False,False,True
3500,1,False,True,False,False
3501,3,False,False,False,True
3502,1,False,True,False,False
3503,1,False,True,False,False
3504,3,False,False,False,True
3505,1,False,True,False,False
3506,3,False,False,False,True
3507,3,False,False,False,True
3508,1,False,True,False,False
3509,1,False,True,False,False
3510,1,False,True,False,False
3511,2,False,False,True,False
3512,1,False,True,False,False
3513,3,False,False,False,True
3514,1,False,False,False,False
3515,2,False,False,True,False
3516,1,False,True,False,False
3517,2,False,False,True,False
3518,1,False,True,False,False
3519,2,False,False,True,False
3520,3,False,False,False,True
3521,1,False,True,False,False
3522,1,False,True,False,False
3523,3,False,False,False,True
3524,1,False,True,False,False
3525,3,False,False,False,True
3526,2,False,False,True,False
3527,1,False,True,False,False
3528,3,False,False,False,True
3529,2,False,False,True,False
3530,3,False,False,False,True
3531,1,False,True,False,False
3532,1,False,True,False,False
3533,3,False,False,False,True
3534,1,False,True,False,False
3535,3,False,False,False,True
3536,1,False,True,False,False
3537,1,False,True,False,False
3538,3,False,False,False,True
3539,1,False,True,False,False
3540,3,False,False,False,True
3541,3,False,False,False,True
3542,3,False,False,False,True
3543,0,False,False,False,False
3544,1,False,True,False,False
3545,3,False,False,False,True
3546,2,False,False,True,False
3547,1,False,True,False,False
3548,3,False,False,False,True
3549,1,False,True,False,False
3550,1,False,True,False,False
3551,3,False,False,False,True
3552,3,False,False,False,True
3553,1,False,True,False,False
3554,2,False,False,True,False
3555,3,False,False,False,True
3556,3,False,False,False,True
3557,3,False,False,False,True
3558,1,False,True,False,False
3559,1,False,True,False,False
3560,1,False,True,False,False
3561,2,False,False,True,False
3562,3,False,False,False,True
3563,3,False,False,False,True
3564,1,False,True,False,False
3565,3,False,False,False,True
3566,1,False,True,False,False
3567,3,False,False,False,True
3568,1,False,True,False,False
3569,1,False,True,False,False
3570,1,False,True,False,False
3571,2,False,False,True,False
3572,3,False,False,False,True
3573,3,False,False,False,True
3574,1,False,True,False,False
3575,1,False,True,False,False
3576,3,False,False,False,True
3577,1,False,True,False,False
3578,3,False,False,False,True
3579,1,False,True,False,False
3580,2,False,False,True,False
3581,3,False,False,False,True
3582,1,False,True,False,False
3583,1,False,True,False,False
3584,3,False,False,False,True
3585,1,False,True,False,False
3586,1,False,True,False,False
3587,1,False,True,False,False
3588,3,False,False,False,True
3589,3,False,False,False,True
3590,3,False,False,False,True
3591,1,False,True,False,False
3592,1,False,True,False,False
3593,2,False,False,True,False
3594,1,False,True,False,False
3595,1,False,True,False,False
3596,1,False,True,False,False
3597,3,False,False,False,True
3598,1,False,True,False,False
3599,1,False,True,False,False
3600,3,False,False,False,True
3601,1,False,True,False,False
3602,3,False,False,False,True
3603,1,False,True,False,False
3604,1,False,True,False,False
3605,1,False,True,False,False
3606,3,False,False,False,True
3607,1,False,True,False,False
3608,1,False,True,False,False
3609,3,False,False,False,True
3610,1,False,True,False,False
3611,2,False,False,True,False
3612,3,False,False,False,False
3613,1,False,True,False,False
3614,1,False,False,False,False
3615,3,False,False,False,True
3616,1,False,True,False,False
3617,2,False,False,True,False
3618,3,False,False,False,True
3619,3,False,False,False,True
3620,3,False,False,False,True
3621,3,False,False,False,True
3622,1,False,True,False,False
3623,1,False,True,False,False
3624,3,False,False,False,True
3625,3,False,False,False,True
3626,1,False,True,False,False
3627,1,False,True,False,False
3628,2,False,False,True,False
3629,0,True,False,False,False
3630,1,False,True,False,False
3631,1,False,True,False,False
3632,3,False,False,False,True
3633,2,False,False,True,False
3634,1,False,True,False,False
3635,3,False,False,False,True
3636,3,False,False,False,True
3637,1,False,True,False,False
3638,3,False,False,False,True
3639,1,False,True,False,False
3640,1,False,True,False,False
3641,0,True,False,False,False
3642,3,False,False,False,True
3643,1,False,True,False,False
3644,1,False,True,False,False
3645,1,False,True,False,False
3646,1,False,True,False,False
3647,2,False,False,True,False
3648,1,False,True,False,False
3649,3,False,False,False,True
3650,1,False,True,False,False
3651,1,False,True,False,False
3652,1,False,True,False,False
3653,1,False,True,False,False
3654,2,False,False,True,False
3655,3,False,False,False,True
3656,1,False,True,False,False
3657,3,False,False,False,True
3658,3,False,False,False,True
3659,1,False,True,False,False
3660,1,False,True,False,False
3661,1,False,True,False,False
3662,1,False,True,False,False
3663,3,False,False,False,True
3664,1,False,True,False,False
3665,1,False,True,False,False
3666,1,False,True,False,False
3667,1,False,True,False,False
3668,1,False,True,False,False
3669,1,False,False,False,False
3670,3,False,False,False,True
3671,1,False,True,False,False
3672,1,False,True,False,False
3673,1,False,True,False,False
3674,1,False,True,False,False
3675,1,False,True,False,False
3676,1,False,True,False,False
3677,1,False,True,False,False
3678,1,False,True,False,False
3679,3,False,False,False,True
3680,1,False,True,False,False
3681,2,False,False,True,False
3682,1,False,True,False,False
3683,1,False,True,False,False
3684,3,False,False,False,True
3685,3,False,False,False,True
3686,2,False,False,True,False
3687,1,False,True,False,False
3688,1,False,True,False,False
3689,1,False,True,False,False
3690,2,False,False,True,False
3691,3,False,False,False,True
3692,1,False,True,False,False
3693,1,False,True,False,False
3694,3,False,False,False,True
3695,1,False,True,False,False
3696,1,False,True,False,False
3697,1,False,True,False,False
3698,3,False,False,False,True
3699,3,False,False,False,True
3700,3,False,False,False,True
3701,2,False,False,True,False
3702,1,False,True,False,False
3703,2,False,False,True,False
3704,1,False,True,False,False
3705,3,False,False,False,True
3706,2,False,False,True,False
3707,1,False,True,False,False
3708,1,False,True,False,False
3709,3,False,False,False,True
3710,1,False,True,False,False
3711,1,False,True,False,False
3712,1,False,True,False,False
3713,1,False,True,False,False
3714,1,False,True,False,False
3715,1,False,True,False,False
3716,1,False,True,False,False
3717,1,False,True,False,False
3718,1,False,True,False,False
3719,2,False,False,True,False
3720,1,False,True,False,False
3721,3,False,False,False,True
3722,3,False,False,False,True
3723,1,False,True,False,False
3724,3,False,False,False,True
3725,3,False,False,False,True
3726,3,False,False,False,True
3727,1,False,True,False,False
3728,1,False,True,False,False
3729,1,False,True,False,False
3730,1,False,True,False,False
3731,1,False,True,False,False
3732,1,False,True,False,False
3733,1,False,True,False,False
3734,1,False,True,False,False
3735,1,False,True,False,False
3736,1,False,True,False,False
3737,1,False,True,False,False
3738,1,False,True,False,False
3739,1,False,True,False,False
3740,1,False,True,False,False
3741,2,False,False,True,False
3742,1,False,True,False,False
3743,1,False,True,False,False
3744,1,False,True,False,False
3745,1,False,True,False,False
3746,3,False,False,False,True
3747,1,False,True,False,False
3748,2,False,False,True,False
3749,1,False,True,False,False
3750,1,False,True,False,False
3751,1,False,True,False,False
3752,1,False,True,False,False
3753,2,False,False,True,False
3754,1,False,True,False,False
3755,1,False,True,False,False
3756,1,False,True,False,False
3757,3,False,False,False,True
3758,1,False,True,False,False
3759,2,False,False,True,False
3760,1,False,True,False,False
3761,2,False,False,True,False
3762,3,False,False,False,True
3763,3,False,False,False,True
3764,1,False,True,False,False
3765,1,False,True,False,False
3766,3,False,False,False,True
3767,2,False,False,True,False
3768,1,False,True,False,False
3769,2,False,False,True,False
3770,3,False,False,False,True
3771,1,False,True,False,False
3772,3,False,False,False,True
3773,1,False,True,False,False
3774,1,False,True,False,False
3775,1,False,True,False,False
3776,2,False,False,True,False
3777,3,False,False,False,True
3778,3,False,False,False,True
3779,1,False,True,False,False
3780,1,False,True,False,False
3781,3,False,False,False,True
3782,1,False,True,False,False
3783,1,False,True,False,False
3784,2,False,False,True,False
3785,1,False,True,False,False
3786,1,False,True,False,False
3787,2,False,False,True,False
3788,1,False,True,False,False
3789,3,False,False,False,True
3790,1,False,True,False,False
3791,3,False,False,False,True
3792,1,False,True,False,False
3793,0,True,False,False,False
3794,3,False,False,False,True
3795,1,False,True,False,False
3796,1,False,True,False,False
3797,1,False,True,False,False
3798,1,False,True,False,False
3799,2,False,False,True,False
3800,1,False,True,False,False
3801,1,False,True,False,False
3802,2,False,False,True,False
3803,1,False,True,False,False
3804,2,False,False,True,False
3805,3,False,False,False,True
3806,3,False,False,False,True
3807,3,False,False,False,True
3808,1,False,True,False,False
3809,3,False,False,False,True
3810,1,False,True,False,False
3811,2,False,False,True,False
3812,2,False,False,True,False
3813,1,False,True,False,False
3814,1,False,True,False,False
3815,1,False,True,False,False
3816,1,False,True,False,False
3817,1,False,True,False,False
3818,1,False,True,False,False
3819,1,False,True,False,False
3820,2,False,False,True,False
3821,3,False,False,False,True
3822,3,False,False,False,True
3823,2,False,False,True,False
3824,1,False,True,False,False
3825,1,False,True,False,False
3826,1,False,True,False,False
3827,1,False,True,False,False
3828,1,False,True,False,False
3829,1,False,True,False,False
3830,1,False,True,False,False
3831,3,False,False,False,True
3832,1,False,True,False,False
3833,3,False,False,False,False
3834,1,False,True,False,False
3835,3,False,False,False,True
3836,1,False,True,False,False
3837,1,False,True,False,False
3838,1,False,True,False,False
3839,2,False,False,True,False
3840,3,False,False,False,False
3841,1,False,True,False,False
3842,3,False,False,False,True
3843,1,False,True,False,False
3844,3,False,False,False,True
3845,1,False,True,False,False
3846,1,False,True,False,False
3847,1,False,True,False,False
3848,1,False,True,False,False
3849,1,False,True,False,False
3850,1,False,True,False,False
3851,1,False,True,False,False
3852,1,False,True,False,False
3853,3,False,False,False,True
3854,3,False,False,False,True
3855,3,False,False,False,True
3856,0,True,False,False,False
3857,3,False,False,False,True
3858,1,False,True,False,False
3859,2,False,False,True,False
3860,1,False,True,False,False
3861,3,False,False,False,True
3862,3,False,False,False,True
3863,3,False,False,False,True
3864,1,False,True,False,False
3865,1,False,True,False,False
3866,2,False,False,True,False
3867,1,False,True,False,False
3868,1,False,True,False,False
3869,2,False,False,True,False
3870,1,False,True,False,False
3871,1,False,True,False,False
3872,3,False,False,False,True
3873,3,False,False,False,True
3874,0,True,False,False,False
3875,1,False,True,False,False
3876,1,False,True,False,False
3877,1,False,True,False,False
3878,3,False,False,False,True
3879,1,False,True,False,False
3880,1,False,True,False,False
3881,1,False,True,False,False
3882,3,False,False,False,True
3883,1,False,True,False,False
3884,1,False,True,False,False
3885,1,False,True,False,False
3886,1,False,True,False,False
3887,1,False,True,False,False
3888,3,False,False,False,True
3889,1,False,True,False,False
3890,1,False,True,False,False
3891,1,False,True,False,False
3892,1,False,True,False,False
3893,1,False,True,False,False
3894,1,False,True,False,False
3895,3,False,False,False,True
3896,3,False,False,False,True
3897,1,False,True,False,False
3898,1,False,True,False,False
3899,3,False,False,False,True
3900,1,False,True,False,False
3901,1,False,True,False,False
3902,1,False,True,False,False
3903,1,False,True,False,False
3904,1,False,True,False,False
3905,1,False,True,False,False
3906,1,False,True,False,False
3907,1,False,True,False,False
3908,1,False,True,False,False
3909,3,False,False,False,True
3910,1,False,True,False,False
3911,1,False,True,False,False
3912,1,False,True,False,False
3913,1,False,True,False,False
3914,3,False,False,False,True
3915,2,False,False,True,False
3916,1,False,True,False,False
3917,1,False,True,False,False
3918,3,False,False,False,True
3919,1,False,True,False,False
3920,1,False,True,False,False
3921,1,False,True,False,False
3922,1,False,True,False,False
3923,1,False,True,False,False
3924,1,False,True,False,False
3925,1,False,True,False,False
3926,3,False,False,False,False
3927,1,False,True,False,False
3928,3,False,False,False,True
3929,1,False,True,False,False
3930,1,False,True,False,False
3931,1,False,True,False,False
3932,1,False,True,False,False
3933,3,False,False,False,True
3934,3,False,False,False,True
3935,1,False,True,False,False
3936,1,False,True,False,False
3937,3,False,False,False,True
3938,1,False,True,False,False
3939,1,False,True,False,False
3940,3,False,False,False,True
3941,1,False,True,False,False
3942,3,False,False,False,True
3943,1,False,True,False,False
3944,1,False,True,False,False
3945,1,False,True,False,False
3946,3,False,False,False,True
3947,1,False,True,False,False
3948,1,False,True,False,False
3949,3,False,False,False,True
3950,3,False,False,False,True
3951,3,False,False,False,True
3952,1,False,True,False,False
3953,3,False,False,False,True
3954,1,False,True,False,False
3955,1,False,True,False,False
3956,3,False,False,False,True
3957,3,False,False,False,True
3958,1,False,True,False,False
3959,1,False,True,False,False
3960,2,False,False,True,False
3961,1,False,True,False,False
3962,3,False,False,False,True
3963,1,False,False,False,False
3964,1,False,True,False,False
3965,1,False,True,False,False
3966,1,False,True,False,False
3967,1,False,True,False,False
3968,2,False,False,True,False
3969,3,False,False,False,True
3970,1,False,True,False,False
3971,2,False,False,True,False
3972,1,False,True,False,False
3973,1,False,True,False,False
3974,3,False,False,False,True
3975,1,False,True,False,False
3976,3,False,False,False,True
3977,3,False,False,False,True
3978,3,False,False,False,True
3979,3,False,False,False,True
3980,1,False,True,False,False
3981,1,False,True,False,False
3982,1,False,True,False,False
3983,1,False,True,False,False
3984,1,False,True,False,False
3985,1,False,True,False,False
3986,3,False,False,False,True
3987,3,False,False,False,True
3988,1,False,True,False,False
3989,1,False,True,False,False
3990,1,False,True,False,False
3991,1,False,True,False,False
3992,3,False,False,False,True
3993,1,False,True,False,False
3994,0,False,False,False,False
3995,1,False,True,False,False
3996,1,False,True,False,False
3997,3,False,False,False,True
3998,3,False,False,False,True
3999,1,False,True,False,False
4000,1,False,True,False,False
4001,1,False,True,False,False
4002,2,False,False,True,False
4003,1,False,False,False,False
4004,3,False,False,False,True
4005,0,True,False,False,False
4006,1,False,True,False,False
4007,1,False,True,False,False
4008,1,False,True,False,False
4009,2,False,False,True,False
4010,1,False,True,False,False
4011,2,False,False,False,False
4012,1,False,True,False,False
4013,1,False,True,False,False
4014,1,False,True,False,False
4015,3,False,False,False,True
4016,1,False,True,False,False
4017,1,False,True,False,False
4018,1,False,True,False,False
4019,1,False,True,False,False
4020,3,False,False,False,True
4021,3,False,False,False,True
4022,1,False,True,False,False
4023,1,False,True,False,False
4024,1,False,True,False,False
4025,1,False,True,False,False
4026,1,False,True,False,False
4027,1,False,True,False,False
4028,1,False,True,False,False
4029,0,True,False,False,False
4030,1,False,True,False,False
4031,2,False,False,True,False
4032,1,False,True,False,False
4033,3,False,False,False,True
4034,1,False,True,False,False
4035,1,False,True,False,False
4036,1,False,False,False,False
4037,1,False,True,False,False
4038,1,False,True,False,False
4039,3,False,False,False,True
4040,3,False,False,False,True
4041,1,False,True,False,False
4042,2,False,False,True,False
4043,2,False,False,True,False
4044,3,False,False,False,True
4045,1,False,True,False,False
4046,3,False,False,False,True
4047,1,False,True,False,False
4048,3,False,False,False,True
4049,1,False,True,False,False
4050,3,False,False,False,True
4051,3,False,False,False,True
4052,3,False,False,False,True
4053,1,False,True,False,False
4054,2,False,False,True,False
4055,1,False,True,False,False
4056,1,False,True,False,False
4057,3,False,False,False,True
4058,1,False,True,False,False
4059,1,False,True,False,False
4060,1,False,True,False,False
4061,1,False,True,False,False
4062,1,False,True,False,False
4063,2,False,False,True,False
4064,1,False,True,False,False
4065,1,False,True,False,False
4066,1,False,True,False,False
4067,1,False,True,False,False
4068,3,False,False,False,True
4069,1,False,True,False,False
4070,3,False,False,False,True
4071,1,False,True,False,False
4072,3,False,False,False,True
4073,1,False,True,False,False
4074,2,False,False,True,False
4075,1,False,True,False,False
4076,3,False,False,False,True
4077,2,False,False,False,False
4078,1,False,True,False,False
4079,1,False,True,False,False
4080,1,False,True,False,False
4081,1,False,True,False,False
4082,3,False,False,False,True
4083,1,False,True,False,False
4084,1,False,True,False,False
4085,3,False,False,False,True
4086,3,False,False,False,False
4087,1,False,True,False,False
4088,3,False,False,False,True
4089,1,False,True,False,False
4090,3,False,False,False,True
4091,2,False,False,True,False
4092,1,False,True,False,False
4093,3,False,False,False,True
4094,3,False,False,False,True
4095,1,False,True,False,False
4096,1,False,True,False,False
4097,1,False,True,False,False
4098,1,False,True,False,False
4099,2,False,False,True,False
4100,1,False,True,False,False
4101,1,False,True,False,False
4102,3,False,False,False,True
4103,1,False,True,False,False
4104,1,False,True,False,False
4105,1,False,True,False,False
4106,3,False,False,False,True
4107,3,False,False,False,True
4108,2,False,False,True,False
4109,3,False,False,False,True
4110,2,False,False,True,False
4111,1,False,True,False,False
4112,3,False,False,False,True
4113,1,False,True,False,False
4114,1,False,True,False,False
4115,3,False,False,False,True
4116,3,False,False,False,False
4117,3,False,False,False,True
4118,1,False,True,False,False
4119,1,False,True,False,False
4120,1,False,True,False,False
4121,1,False,True,False,False
4122,1,False,True,False,False
4123,1,False,True,False,False
4124,1,False,True,False,False
4125,2,False,False,True,False
4126,1,False,True,False,False
4127,1,False,True,False,False
4128,1,False,True,False,False
4129,1,False,True,False,False
4130,1,False,True,False,False
4131,2,False,False,True,False
4132,1,False,True,False,False
4133,1,False,True,False,False
4134,1,False,True,False,False
4135,2,False,False,True,False
4136,3,False,False,False,True
4137,1,False,True,False,False
4138,1,False,True,False,False
4139,1,False,True,False,False
4140,3,False,False,False,True
4141,1,False,True,False,False
4142,1,False,True,False,False
4143,2,False,False,True,False
4144,3,False,False,False,True
4145,3,False,False,False,True
4146,1,False,True,False,False
4147,1,False,True,False,False
4148,1,False,True,False,False
4149,3,False,False,False,True
4150,1,False,True,False,False
4151,3,False,False,False,True
4152,1,False,True,False,False
4153,1,False,True,False,False
4154,1,False,True,False,False
4155,1,False,True,False,False
4156,1,False,True,False,False
4157,1,False,True,False,False
4158,1,False,True,False,False
4159,1,False,True,False,False
4160,2,False,False,True,False
4161,1,False,True,False,False
4162,1,False,True,False,False
4163,3,False,False,False,True
4164,1,False,True,False,False
4165,1,False,True,False,False
4166,3,False,False,False,True
4167,1,False,True,False,False
4168,1,False,True,False,False
4169,1,False,True,False,False
4170,2,False,False,True,False
4171,3,False,False,False,True
4172,1,False,True,False,False
4173,1,False,True,False,False
4174,1,False,True,False,False
4175,1,False,True,False,False
4176,1,False,True,False,False
4177,1,False,True,False,False
4178,1,False,True,False,False
4179,1,False,True,False,False
4180,3,False,False,False,True
4181,1,False,True,False,False
4182,1,False,True,False,False
4183,3,False,False,False,True
4184,1,False,True,False,False
4185,3,False,False,False,True
4186,1,False,False,False,False
4187,1,False,True,False,False
4188,1,False,True,False,False
4189,1,False,True,False,False
4190,1,False,True,False,False
4191,3,False,False,False,True
4192,1,False,True,False,False
4193,1,False,True,False,False
4194,3,False,False,False,True
4195,2,False,False,True,False
4196,1,False,True,False,False
4197,2,False,False,True,False
4198,1,False,True,False,False
4199,3,False,False,False,True
4200,1,False,True,False,False
4201,2,False,False,True,False
4202,1,False,True,False,False
4203,1,False,True,False,False
4204,2,False,False,True,False
4205,1,False,True,False,False
4206,1,False,True,False,False
4207,1,False,True,False,False
4208,1,False,True,False,False
4209,1,False,True,False,False
4210,1,False,True,False,False
4211,3,False,False,False,True
4212,3,False,False,False,True
4213,2,False,False,True,False
4214,1,False,True,False,False
4215,1,False,True,False,False
4216,1,False,True,False,False
4217,1,False,True,False,False
4218,1,False,True,False,False
4219,1,False,True,False,False
4220,1,False,True,False,False
4221,0,True,False,False,False
4222,1,False,True,False,False
4223,1,False,True,False,False
4224,1,False,False,False,False
4225,1,False,True,False,False
4226,1,False,True,False,False
4227,1,False,True,False,False
4228,1,False,True,False,False
4229,3,False,False,False,True
4230,3,False,False,False,True
4231,3,False,False,False,True
4232,1,False,True,False,False
4233,1,False,True,False,False
4234,1,False,True,False,False
4235,1,False,True,False,False
4236,1,False,True,False,False
4237,1,False,True,False,False
4238,1,False,True,False,False
4239,1,False,True,False,False
4240,1,False,True,False,False
4241,3,False,False,False,True
4242,1,False,True,False,False
4243,2,False,False,True,False
4244,1,False,True,False,False
4245,3,False,False,False,True
4246,1,False,True,False,False
4247,3,False,False,False,True
4248,1,False,True,False,False
4249,3,False,False,False,True
4250,1,False,True,False,False
4251,1,False,True,False,False
4252,1,False,True,False,False
4253,1,False,True,False,False
4254,3,False,False,False,True
4255,2,False,False,False,False
4256,3,False,False,False,True
4257,2,False,False,True,False
4258,3,False,False,False,True
4259,1,False,True,False,False
4260,1,False,True,False,False
4261,1,False,True,False,False
4262,1,False,True,False,False
4263,1,False,True,False,False
4264,1,False,True,False,False
4265,3,False,False,False,True
4266,2,False,False,True,False
4267,1,False,True,False,False
4268,1,False,True,False,False
4269,1,False,True,False,False
4270,1,False,True,False,False
4271,1,False,True,False,False
4272,1,False,True,False,False
4273,2,False,False,True,False
4274,3,False,False,False,True
4275,3,False,False,False,True
4276,1,False,False,False,False
4277,0,True,False,False,False
4278,0,True,False,False,False
4279,1,False,True,False,False
4280,3,False,False,False,True
4281,1,False,True,False,False
4282,1,False,True,False,False
4283,1,False,True,False,False
4284,1,False,True,False,False
4285,3,False,False,False,True
4286,1,False,True,False,False
4287,3,False,False,False,True
4288,3,False,False,False,True
4289,3,False,False,False,True
4290,1,False,True,False,False
4291,1,False,True,False,False
4292,1,False,True,False,False
4293,1,False,True,False,False
4294,1,False,True,False,False
4295,1,False,False,False,False
4296,2,False,False,True,False
4297,1,False,True,False,False
4298,1,False,True,False,False
4299,1,False,True,False,False
4300,1,False,True,False,False
4301,1,False,True,False,False
4302,1,False,True,False,False
4303,2,False,False,True,False
4304,3,False,False,False,True
4305,3,False,False,False,True
4306,1,False,True,False,False
4307,1,False,True,False,False
4308,1,False,True,False,False
4309,2,False,False,True,False
4310,1,False,True,False,False
4311,3,False,False,False,True
4312,2,False,False,True,False
4313,1,False,True,False,False
4314,1,False,True,False,False
4315,1,False,True,False,False
4316,3,False,False,False,True
4317,1,False,True,False,False
4318,1,False,True,False,False
4319,1,False,True,False,False
4320,3,False,False,False,True
4321,1,False,True,False,False
4322,3,False,False,False,True
4323,3,False,False,False,True
4324,3,False,False,False,True
4325,1,False,True,False,False
4326,1,False,True,False,False
4327,1,False,True,False,False
4328,1,False,True,False,False
4329,3,False,False,False,True
4330,3,False,False,False,True
4331,1,False,True,False,False
4332,1,False,True,False,False
4333,3,False,False,False,True
4334,1,False,True,False,False
4335,1,False,True,False,False
4336,2,False,False,True,False
4337,1,False,True,False,False
4338,1,False,True,False,False
4339,3,False,False,False,True
4340,3,False,False,False,True
4341,1,False,True,False,False
4342,3,False,False,False,True
4343,3,False,False,False,True
4344,3,False,False,False,True
4345,3,False,False,False,True
4346,1,False,True,False,False
4347,1,False,True,False,False
4348,2,False,False,True,False
4349,1,False,True,False,False
4350,1,False,True,False,False
4351,2,False,False,True,False
4352,1,False,True,False,False
4353,3,False,False,False,True
4354,1,False,True,False,False
4355,1,False,False,False,False
4356,1,False,True,False,False
4357,1,False,True,False,False
4358,1,False,True,False,False
4359,1,False,True,False,False
4360,3,False,False,False,True
4361,1,False,True,False,False
4362,1,False,True,False,False
4363,3,False,False,False,True
4364,2,False,False,True,False
4365,2,False,False,True,False
4366,1,False,True,False,False
4367,3,False,False,False,True
4368,1,False,True,False,False
4369,1,False,True,False,False
4370,3,False,False,False,True
4371,1,False,True,False,False
4372,1,False,True,False,False
4373,0,True,False,False,False
4374,1,False,True,False,False
4375,1,False,True,False,False
